date,hour,total_visitors,north_gate,south_gate,east_gate,west_gate,metro_ridership,bus_ridership,taxi_count,private_car_count,parking_occupancy_rate,nearby_hotel_avg_price,nearby_restaurant_revenue_index,weather_condition,temperature,is_event_day,event_type,year,month,quarter,weekday,is_weekend,north_gate_ratio,south_gate_ratio,public_transport_ratio,time_period
2022-03-24,6,58,11,19,12,10,19,6,3,5,0.38,386.0,44.8,多云,1.0,False,演唱会,2022,3,1,3,False,0.1897,0.3276,0.431,早高峰
2022-03-24,7,121,20,48,29,25,33,18,9,12,0.3,434.0,41.7,多云,1.0,False,演唱会,2022,3,1,3,False,0.1653,0.3967,0.4215,早高峰
2022-03-24,8,131,25,50,36,27,47,19,15,14,0.54,380.0,42.7,多云,1.0,False,演唱会,2022,3,1,3,False,0.1908,0.3817,0.5038,早高峰
2022-03-24,9,137,28,48,38,29,61,19,17,19,0.38,428.0,51.6,多云,1.0,False,演唱会,2022,3,1,3,False,0.2044,0.3504,0.5839,上午
2022-03-24,10,111,20,33,29,24,39,18,7,12,0.48,367.0,49.2,多云,1.0,False,演唱会,2022,3,1,3,False,0.1802,0.2973,0.5135,上午
2022-03-24,11,87,15,29,22,18,26,11,5,6,0.42,372.0,52.6,多云,1.0,False,演唱会,2022,3,1,3,False,0.1724,0.3333,0.4253,上午
2022-03-24,12,124,21,40,35,26,51,20,11,16,0.38,410.0,44.0,多云,1.0,False,演唱会,2022,3,1,3,False,0.1694,0.3226,0.5726,午间
2022-03-24,13,96,19,38,22,17,39,17,8,14,0.57,382.0,40.4,多云,1.0,False,演唱会,2022,3,1,3,False,0.1979,0.3958,0.5833,午间
2022-03-24,14,107,21,33,28,19,36,17,8,7,0.5,358.0,42.3,多云,1.0,False,演唱会,2022,3,1,3,False,0.1963,0.3084,0.4953,下午
2022-03-24,15,108,20,37,25,20,32,13,8,8,0.45,423.0,46.9,多云,1.0,False,演唱会,2022,3,1,3,False,0.1852,0.3426,0.4167,下午
2022-03-24,16,117,20,41,25,25,38,18,7,14,0.44,362.0,54.8,多云,1.0,False,演唱会,2022,3,1,3,False,0.1709,0.3504,0.4786,下午
2022-03-24,17,169,37,62,42,28,44,16,8,17,0.37,368.0,54.9,多云,1.0,False,演唱会,2022,3,1,3,False,0.2189,0.3669,0.355,晚高峰
2022-03-24,18,256,49,100,64,46,97,49,29,42,0.32,433.0,41.4,多云,1.0,False,演唱会,2022,3,1,3,False,0.1914,0.3906,0.5703,晚高峰
2022-03-24,19,314,56,101,88,71,112,40,32,53,0.39,394.0,48.2,多云,1.0,False,演唱会,2022,3,1,3,False,0.1783,0.3217,0.4841,晚高峰
2022-03-24,20,243,55,94,65,45,95,41,21,19,0.57,411.0,44.9,多云,1.0,False,演唱会,2022,3,1,3,False,0.2263,0.3868,0.5597,晚间
2022-03-24,21,115,25,46,30,20,40,18,6,11,0.3,372.0,54.4,多云,1.0,False,演唱会,2022,3,1,3,False,0.2174,0.4,0.5043,晚间
2022-03-24,22,77,15,30,19,16,24,10,5,6,0.38,419.0,39.7,多云,1.0,False,演唱会,2022,3,1,3,False,0.1948,0.3896,0.4416,晚间
2022-03-24,23,47,8,18,12,8,18,6,3,3,0.35,385.0,56.7,多云,1.0,False,演唱会,2022,3,1,3,False,0.1702,0.383,0.5106,深夜
2022-03-25,6,48,9,16,13,10,19,9,5,5,0.52,345.0,57.6,小雨,3.1,False,演唱会,2022,3,1,4,False,0.1875,0.3333,0.5833,早高峰
2022-03-25,7,82,14,32,20,14,34,15,5,10,0.37,420.0,48.4,小雨,3.1,False,演唱会,2022,3,1,4,False,0.1707,0.3902,0.5976,早高峰
2022-03-25,8,89,16,28,23,17,29,14,7,8,0.32,446.0,57.3,小雨,3.1,False,演唱会,2022,3,1,4,False,0.1798,0.3146,0.4831,早高峰
2022-03-25,9,82,17,28,19,17,29,12,7,9,0.5,407.0,40.9,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2073,0.3415,0.5,上午
2022-03-25,10,73,13,29,17,15,26,10,7,10,0.3,397.0,39.5,小雨,3.1,False,演唱会,2022,3,1,4,False,0.1781,0.3973,0.4932,上午
2022-03-25,11,85,18,31,20,15,30,13,6,10,0.45,419.0,54.6,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2118,0.3647,0.5059,上午
2022-03-25,12,92,19,29,23,20,36,13,9,10,0.54,352.0,47.0,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2065,0.3152,0.5326,午间
2022-03-25,13,72,15,28,17,12,25,11,4,6,0.4,427.0,50.5,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2083,0.3889,0.5,午间
2022-03-25,14,66,13,20,18,11,27,9,6,7,0.61,370.0,56.2,小雨,3.1,False,演唱会,2022,3,1,4,False,0.197,0.303,0.5455,下午
2022-03-25,15,74,16,22,17,16,30,9,7,9,0.35,412.0,40.3,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2162,0.2973,0.527,下午
2022-03-25,16,127,24,46,35,24,53,22,8,12,0.54,416.0,57.1,小雨,3.1,False,演唱会,2022,3,1,4,False,0.189,0.3622,0.5906,下午
2022-03-25,17,124,28,47,27,22,34,19,8,9,0.54,401.0,55.4,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2258,0.379,0.4274,晚高峰
2022-03-25,18,158,32,57,39,31,47,25,17,12,0.35,454.0,56.3,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2025,0.3608,0.4557,晚高峰
2022-03-25,19,220,47,82,48,43,77,29,14,18,0.33,419.0,45.1,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2136,0.3727,0.4818,晚高峰
2022-03-25,20,216,41,78,51,38,74,22,15,17,0.27,400.0,54.6,小雨,3.1,False,演唱会,2022,3,1,4,False,0.1898,0.3611,0.4444,晚间
2022-03-25,21,101,20,38,21,17,35,19,10,11,0.28,434.0,51.5,小雨,3.1,False,演唱会,2022,3,1,4,False,0.198,0.3762,0.5347,晚间
2022-03-25,22,63,11,19,17,10,18,6,3,6,0.43,406.0,44.7,小雨,3.1,False,演唱会,2022,3,1,4,False,0.1746,0.3016,0.381,晚间
2022-03-25,23,30,6,8,8,6,9,3,2,3,0.55,369.0,53.8,小雨,3.1,False,演唱会,2022,3,1,4,False,0.2,0.2667,0.4,深夜
2022-03-26,6,264,48,88,58,59,97,33,20,38,0.7604101247531878,725.0,119.5,阴,11.6,True,演唱会,2022,3,1,5,True,0.1818,0.3333,0.4924,早高峰
2022-03-26,7,463,95,162,125,83,191,83,54,52,0.826700625631762,526.0,84.9,阴,11.6,True,演唱会,2022,3,1,5,True,0.2052,0.3499,0.5918,早高峰
2022-03-26,8,350,80,137,96,67,123,60,27,44,0.98,801.0,92.1,阴,11.6,True,演唱会,2022,3,1,5,True,0.2286,0.3914,0.5229,早高峰
2022-03-26,9,367,76,146,99,68,149,63,28,57,0.6763125733872248,676.0,62.2,阴,11.6,True,演唱会,2022,3,1,5,True,0.2071,0.3978,0.5777,上午
2022-03-26,10,469,107,141,116,83,160,68,32,41,0.6907909847820818,584.0,98.7,阴,11.6,True,演唱会,2022,3,1,5,True,0.2281,0.3006,0.4861,上午
2022-03-26,11,469,97,140,104,93,143,66,42,50,0.5829354320807905,665.0,130.0,阴,11.6,True,演唱会,2022,3,1,5,True,0.2068,0.2985,0.4456,上午
2022-03-26,12,635,111,225,140,126,248,112,52,47,0.98,628.0,114.5,阴,11.6,True,演唱会,2022,3,1,5,True,0.1748,0.3543,0.5669,午间
2022-03-26,13,510,110,181,109,108,173,83,32,76,0.7160118272226523,515.0,118.2,阴,11.6,True,演唱会,2022,3,1,5,True,0.2157,0.3549,0.502,午间
2022-03-26,14,465,79,168,115,87,171,89,34,75,0.7142340114460942,669.0,94.3,阴,11.6,True,演唱会,2022,3,1,5,True,0.1699,0.3613,0.5591,下午
2022-03-26,15,832,163,257,180,145,288,129,99,105,0.5840071663923228,554.0,104.9,阴,11.6,True,演唱会,2022,3,1,5,True,0.1959,0.3089,0.5012,下午
2022-03-26,16,922,175,342,251,200,418,142,64,109,0.5511443709256472,680.0,106.6,阴,11.6,True,演唱会,2022,3,1,5,True,0.1898,0.3709,0.6074,下午
2022-03-26,17,1021,181,314,235,223,317,125,69,109,0.6797041136515508,781.0,92.1,阴,11.6,True,演唱会,2022,3,1,5,True,0.1773,0.3075,0.4329,晚高峰
2022-03-26,18,1674,289,662,443,326,588,226,178,164,0.9401498214587406,628.0,68.7,阴,11.6,True,演唱会,2022,3,1,5,True,0.1726,0.3955,0.4863,晚高峰
2022-03-26,19,2364,453,793,543,483,736,366,238,164,0.98,788.0,80.3,阴,11.6,True,演唱会,2022,3,1,5,True,0.1916,0.3354,0.4662,晚高峰
2022-03-26,20,1620,304,605,368,337,729,328,164,257,0.6792598725968686,788.0,135.5,阴,11.6,True,演唱会,2022,3,1,5,True,0.1877,0.3735,0.6525,晚间
2022-03-26,21,656,135,236,178,131,204,72,66,87,0.98,658.0,73.0,阴,11.6,True,演唱会,2022,3,1,5,True,0.2058,0.3598,0.4207,晚间
2022-03-26,22,251,52,77,57,55,85,29,19,32,0.98,577.0,93.0,阴,11.6,True,演唱会,2022,3,1,5,True,0.2072,0.3068,0.4542,晚间
2022-03-26,23,141,26,49,33,27,45,24,16,22,0.8631712946464987,559.0,112.5,阴,11.6,True,演唱会,2022,3,1,5,True,0.1844,0.3475,0.4894,深夜
2022-03-27,6,154,29,46,43,26,55,17,12,21,0.5495499563124477,820.0,104.8,晴,3.0,True,商业活动,2022,3,1,6,True,0.1883,0.2987,0.4675,早高峰
2022-03-27,7,280,63,104,68,62,89,38,19,31,0.8979313463180763,714.0,98.3,晴,3.0,True,商业活动,2022,3,1,6,True,0.225,0.3714,0.4536,早高峰
2022-03-27,8,252,48,85,70,46,98,36,20,29,0.6456190071120441,642.0,89.6,晴,3.0,True,商业活动,2022,3,1,6,True,0.1905,0.3373,0.5317,早高峰
2022-03-27,9,297,66,88,81,58,97,51,25,33,0.7084690978236718,578.0,95.6,晴,3.0,True,商业活动,2022,3,1,6,True,0.2222,0.2963,0.4983,上午
2022-03-27,10,219,40,74,62,49,84,45,15,24,0.8717699903019783,557.0,127.0,晴,3.0,True,商业活动,2022,3,1,6,True,0.1826,0.3379,0.589,上午
2022-03-27,11,283,54,93,62,49,111,48,29,26,0.6969211998576708,641.0,119.0,晴,3.0,True,商业活动,2022,3,1,6,True,0.1908,0.3286,0.5618,上午
2022-03-27,12,307,69,107,84,63,116,56,37,50,0.7332131429650461,837.0,90.0,晴,3.0,True,商业活动,2022,3,1,6,True,0.2248,0.3485,0.5603,午间
2022-03-27,13,295,65,114,63,56,104,43,22,24,0.868147516798874,491.0,97.3,晴,3.0,True,商业活动,2022,3,1,6,True,0.2203,0.3864,0.4983,午间
2022-03-27,14,396,67,156,100,80,121,61,22,36,0.8129795961877286,620.0,96.8,晴,3.0,True,商业活动,2022,3,1,6,True,0.1692,0.3939,0.4596,下午
2022-03-27,15,427,83,157,113,92,176,55,46,46,0.5602521212749061,543.0,60.4,晴,3.0,True,商业活动,2022,3,1,6,True,0.1944,0.3677,0.541,下午
2022-03-27,16,449,101,152,125,83,153,77,41,44,0.98,546.0,123.3,晴,3.0,True,商业活动,2022,3,1,6,True,0.2249,0.3385,0.5122,下午
2022-03-27,17,787,154,260,174,170,289,88,47,80,0.98,603.0,118.0,晴,3.0,True,商业活动,2022,3,1,6,True,0.1957,0.3304,0.479,晚高峰
2022-03-27,18,932,162,313,204,211,321,177,84,91,0.5024939386003766,546.0,98.8,晴,3.0,True,商业活动,2022,3,1,6,True,0.1738,0.3358,0.5343,晚高峰
2022-03-27,19,1395,296,449,351,245,649,300,164,125,0.8366501110200042,726.0,126.3,晴,3.0,True,商业活动,2022,3,1,6,True,0.2122,0.3219,0.6803,晚高峰
2022-03-27,20,1049,207,350,253,181,403,138,73,94,0.716608590286565,666.0,94.5,晴,3.0,True,商业活动,2022,3,1,6,True,0.1973,0.3337,0.5157,晚间
2022-03-27,21,388,72,137,106,84,109,41,24,28,0.821487426964933,784.0,84.8,晴,3.0,True,商业活动,2022,3,1,6,True,0.1856,0.3531,0.3866,晚间
2022-03-27,22,201,45,62,55,44,96,33,25,28,0.6103150234300068,607.0,97.4,晴,3.0,True,商业活动,2022,3,1,6,True,0.2239,0.3085,0.6418,晚间
2022-03-27,23,95,19,30,23,20,40,14,9,8,0.8575759307143952,736.0,72.9,晴,3.0,True,商业活动,2022,3,1,6,True,0.2,0.3158,0.5684,深夜
2022-03-28,6,68,13,26,18,13,24,12,6,11,0.49,359.0,58.1,多云,7.8,False,演唱会,2022,3,1,0,False,0.1912,0.3824,0.5294,早高峰
2022-03-28,7,141,28,48,37,26,58,23,16,19,0.61,446.0,47.5,多云,7.8,False,演唱会,2022,3,1,0,False,0.1986,0.3404,0.5745,早高峰
2022-03-28,8,144,31,51,40,28,55,29,17,16,0.38,423.0,52.1,多云,7.8,False,演唱会,2022,3,1,0,False,0.2153,0.3542,0.5833,早高峰
2022-03-28,9,97,18,34,26,21,32,10,7,9,0.61,446.0,52.8,多云,7.8,False,演唱会,2022,3,1,0,False,0.1856,0.3505,0.433,上午
2022-03-28,10,110,24,42,30,23,30,14,6,12,0.43,362.0,43.6,多云,7.8,False,演唱会,2022,3,1,0,False,0.2182,0.3818,0.4,上午
2022-03-28,11,97,22,34,26,17,25,11,6,7,0.49,458.0,45.8,多云,7.8,False,演唱会,2022,3,1,0,False,0.2268,0.3505,0.3711,上午
2022-03-28,12,101,20,32,28,20,32,12,8,11,0.6,375.0,55.7,多云,7.8,False,演唱会,2022,3,1,0,False,0.198,0.3168,0.4356,午间
2022-03-28,13,114,22,42,28,20,35,14,6,9,0.36,392.0,40.3,多云,7.8,False,演唱会,2022,3,1,0,False,0.193,0.3684,0.4298,午间
2022-03-28,14,107,19,39,25,23,31,9,7,7,0.32,433.0,41.5,多云,7.8,False,演唱会,2022,3,1,0,False,0.1776,0.3645,0.3738,下午
2022-03-28,15,113,21,45,25,22,35,13,7,11,0.38,435.0,40.4,多云,7.8,False,演唱会,2022,3,1,0,False,0.1858,0.3982,0.4248,下午
2022-03-28,16,132,29,43,34,25,58,18,16,17,0.32,357.0,44.6,多云,7.8,False,演唱会,2022,3,1,0,False,0.2197,0.3258,0.5758,下午
2022-03-28,17,185,38,71,49,38,63,28,18,25,0.32,416.0,55.3,多云,7.8,False,演唱会,2022,3,1,0,False,0.2054,0.3838,0.4919,晚高峰
2022-03-28,18,275,48,85,73,59,94,37,25,35,0.43,388.0,51.5,多云,7.8,False,演唱会,2022,3,1,0,False,0.1745,0.3091,0.4764,晚高峰
2022-03-28,19,311,71,121,67,54,121,39,28,31,0.35,409.0,41.9,多云,7.8,False,演唱会,2022,3,1,0,False,0.2283,0.3891,0.5145,晚高峰
2022-03-28,20,244,45,89,69,48,100,45,27,32,0.59,392.0,39.1,多云,7.8,False,演唱会,2022,3,1,0,False,0.1844,0.3648,0.5943,晚间
2022-03-28,21,117,23,47,24,23,50,16,11,19,0.34,444.0,48.1,多云,7.8,False,演唱会,2022,3,1,0,False,0.1966,0.4017,0.5641,晚间
2022-03-28,22,60,12,19,15,13,18,7,5,6,0.5,372.0,51.6,多云,7.8,False,演唱会,2022,3,1,0,False,0.2,0.3167,0.4167,晚间
2022-03-28,23,49,10,19,11,10,19,8,3,5,0.52,439.0,41.9,多云,7.8,False,演唱会,2022,3,1,0,False,0.2041,0.3878,0.551,深夜
2022-03-29,6,70,13,24,19,13,24,10,6,8,0.53,345.0,45.7,晴,2.7,False,演唱会,2022,3,1,1,False,0.1857,0.3429,0.4857,早高峰
2022-03-29,7,98,20,31,24,17,40,20,7,15,0.5,432.0,51.3,晴,2.7,False,演唱会,2022,3,1,1,False,0.2041,0.3163,0.6122,早高峰
2022-03-29,8,124,26,38,33,27,51,15,12,10,0.57,415.0,47.8,晴,2.7,False,演唱会,2022,3,1,1,False,0.2097,0.3065,0.5323,早高峰
2022-03-29,9,105,22,31,23,18,42,17,11,13,0.28,444.0,43.5,晴,2.7,False,演唱会,2022,3,1,1,False,0.2095,0.2952,0.5619,上午
2022-03-29,10,103,20,40,29,18,37,17,5,11,0.43,436.0,44.4,晴,2.7,False,演唱会,2022,3,1,1,False,0.1942,0.3883,0.5243,上午
2022-03-29,11,109,23,43,31,22,35,19,9,8,0.46,395.0,49.7,晴,2.7,False,演唱会,2022,3,1,1,False,0.211,0.3945,0.4954,上午
2022-03-29,12,110,21,42,28,20,40,13,10,11,0.42,408.0,49.0,晴,2.7,False,演唱会,2022,3,1,1,False,0.1909,0.3818,0.4818,午间
2022-03-29,13,98,19,38,26,17,36,12,9,12,0.35,443.0,43.2,晴,2.7,False,演唱会,2022,3,1,1,False,0.1939,0.3878,0.4898,午间
2022-03-29,14,97,18,32,22,18,44,20,8,9,0.37,372.0,49.1,晴,2.7,False,演唱会,2022,3,1,1,False,0.1856,0.3299,0.6598,下午
2022-03-29,15,115,21,44,26,20,35,14,7,10,0.48,377.0,47.4,晴,2.7,False,演唱会,2022,3,1,1,False,0.1826,0.3826,0.4261,下午
2022-03-29,16,139,23,45,36,28,49,17,12,16,0.41,445.0,49.6,晴,2.7,False,演唱会,2022,3,1,1,False,0.1655,0.3237,0.4748,下午
2022-03-29,17,167,36,61,38,29,49,26,11,12,0.53,443.0,56.3,晴,2.7,False,演唱会,2022,3,1,1,False,0.2156,0.3653,0.4491,晚高峰
2022-03-29,18,241,55,96,55,52,73,34,22,28,0.57,398.0,51.8,晴,2.7,False,演唱会,2022,3,1,1,False,0.2282,0.3983,0.444,晚高峰
2022-03-29,19,269,56,91,59,59,106,36,17,33,0.52,348.0,53.7,晴,2.7,False,演唱会,2022,3,1,1,False,0.2082,0.3383,0.5279,晚高峰
2022-03-29,20,241,50,88,55,45,78,27,15,19,0.59,426.0,53.9,晴,2.7,False,演唱会,2022,3,1,1,False,0.2075,0.3651,0.4357,晚间
2022-03-29,21,128,29,44,30,22,49,21,9,14,0.6,394.0,56.6,晴,2.7,False,演唱会,2022,3,1,1,False,0.2266,0.3438,0.5469,晚间
2022-03-29,22,71,16,25,18,16,28,9,7,7,0.52,410.0,52.6,晴,2.7,False,演唱会,2022,3,1,1,False,0.2254,0.3521,0.5211,晚间
2022-03-29,23,48,9,17,10,8,15,4,2,4,0.42,363.0,43.9,晴,2.7,False,演唱会,2022,3,1,1,False,0.1875,0.3542,0.3958,深夜
2022-03-30,6,61,12,20,14,13,21,12,6,5,0.53,393.0,40.4,晴,11.1,False,演唱会,2022,3,1,2,False,0.1967,0.3279,0.541,早高峰
2022-03-30,7,98,22,32,24,20,32,11,5,11,0.33,342.0,51.8,晴,11.1,False,演唱会,2022,3,1,2,False,0.2245,0.3265,0.4388,早高峰
2022-03-30,8,150,26,54,42,29,59,17,11,21,0.46,456.0,41.3,晴,11.1,False,演唱会,2022,3,1,2,False,0.1733,0.36,0.5067,早高峰
2022-03-30,9,122,21,40,32,22,39,12,6,8,0.54,361.0,43.0,晴,11.1,False,演唱会,2022,3,1,2,False,0.1721,0.3279,0.418,上午
2022-03-30,10,85,18,29,23,15,27,9,6,10,0.35,357.0,42.2,晴,11.1,False,演唱会,2022,3,1,2,False,0.2118,0.3412,0.4235,上午
2022-03-30,11,99,21,38,27,21,33,11,7,10,0.28,387.0,54.5,晴,11.1,False,演唱会,2022,3,1,2,False,0.2121,0.3838,0.4444,上午
2022-03-30,12,131,25,40,36,24,36,17,7,15,0.55,451.0,45.6,晴,11.1,False,演唱会,2022,3,1,2,False,0.1908,0.3053,0.4046,午间
2022-03-30,13,89,16,30,22,18,31,16,6,10,0.48,355.0,44.3,晴,11.1,False,演唱会,2022,3,1,2,False,0.1798,0.3371,0.5281,午间
2022-03-30,14,77,14,29,20,16,24,10,7,8,0.42,425.0,45.3,晴,11.1,False,演唱会,2022,3,1,2,False,0.1818,0.3766,0.4416,下午
2022-03-30,15,124,23,45,28,27,52,18,10,15,0.49,395.0,58.3,晴,11.1,False,演唱会,2022,3,1,2,False,0.1855,0.3629,0.5645,下午
2022-03-30,16,158,29,48,35,32,57,22,19,24,0.49,424.0,42.0,晴,11.1,False,演唱会,2022,3,1,2,False,0.1835,0.3038,0.5,下午
2022-03-30,17,169,33,60,37,33,70,24,16,19,0.54,420.0,52.7,晴,11.1,False,演唱会,2022,3,1,2,False,0.1953,0.355,0.5562,晚高峰
2022-03-30,18,242,48,84,65,45,73,24,18,25,0.44,426.0,54.3,晴,11.1,False,演唱会,2022,3,1,2,False,0.1983,0.3471,0.4008,晚高峰
2022-03-30,19,336,58,106,72,62,117,53,21,52,0.53,381.0,56.3,晴,11.1,False,演唱会,2022,3,1,2,False,0.1726,0.3155,0.506,晚高峰
2022-03-30,20,244,48,74,67,42,77,38,15,24,0.55,344.0,52.0,晴,11.1,False,演唱会,2022,3,1,2,False,0.1967,0.3033,0.4713,晚间
2022-03-30,21,108,18,33,27,24,32,17,7,13,0.38,349.0,48.1,晴,11.1,False,演唱会,2022,3,1,2,False,0.1667,0.3056,0.4537,晚间
2022-03-30,22,84,15,26,20,14,28,14,7,7,0.43,385.0,42.1,晴,11.1,False,演唱会,2022,3,1,2,False,0.1786,0.3095,0.5,晚间
2022-03-30,23,50,9,16,12,10,16,6,3,4,0.38,444.0,43.8,晴,11.1,False,演唱会,2022,3,1,2,False,0.18,0.32,0.44,深夜
2022-03-31,6,66,14,23,18,12,18,9,4,4,0.52,379.0,49.0,大风,13.1,False,演唱会,2022,3,1,3,False,0.2121,0.3485,0.4091,早高峰
2022-03-31,7,117,24,36,31,22,38,19,9,11,0.27,425.0,41.1,大风,13.1,False,演唱会,2022,3,1,3,False,0.2051,0.3077,0.4872,早高峰
2022-03-31,8,123,27,46,29,27,40,19,7,16,0.29,354.0,47.0,大风,13.1,False,演唱会,2022,3,1,3,False,0.2195,0.374,0.4797,早高峰
2022-03-31,9,117,20,36,25,25,35,14,11,14,0.27,438.0,46.8,大风,13.1,False,演唱会,2022,3,1,3,False,0.1709,0.3077,0.4188,上午
2022-03-31,10,80,16,30,20,16,28,14,7,6,0.53,435.0,56.1,大风,13.1,False,演唱会,2022,3,1,3,False,0.2,0.375,0.525,上午
2022-03-31,11,97,19,37,23,16,42,15,7,13,0.38,348.0,47.6,大风,13.1,False,演唱会,2022,3,1,3,False,0.1959,0.3814,0.5876,上午
2022-03-31,12,90,19,29,19,17,39,14,10,8,0.45,423.0,43.2,大风,13.1,False,演唱会,2022,3,1,3,False,0.2111,0.3222,0.5889,午间
2022-03-31,13,98,18,33,26,20,34,16,7,11,0.51,345.0,50.2,大风,13.1,False,演唱会,2022,3,1,3,False,0.1837,0.3367,0.5102,午间
2022-03-31,14,91,16,28,21,19,28,11,7,6,0.42,386.0,57.6,大风,13.1,False,演唱会,2022,3,1,3,False,0.1758,0.3077,0.4286,下午
2022-03-31,15,89,16,28,22,17,30,14,7,14,0.28,339.0,55.4,大风,13.1,False,演唱会,2022,3,1,3,False,0.1798,0.3146,0.4944,下午
2022-03-31,16,106,23,40,26,20,28,13,10,13,0.3,457.0,51.1,大风,13.1,False,演唱会,2022,3,1,3,False,0.217,0.3774,0.3868,下午
2022-03-31,17,148,27,48,40,33,44,24,10,12,0.6,362.0,47.2,大风,13.1,False,演唱会,2022,3,1,3,False,0.1824,0.3243,0.4595,晚高峰
2022-03-31,18,242,50,78,65,42,77,40,21,22,0.4,448.0,53.7,大风,13.1,False,演唱会,2022,3,1,3,False,0.2066,0.3223,0.4835,晚高峰
2022-03-31,19,293,54,104,66,53,114,40,33,37,0.58,394.0,42.6,大风,13.1,False,演唱会,2022,3,1,3,False,0.1843,0.3549,0.5256,晚高峰
2022-03-31,20,183,37,69,52,40,64,30,16,24,0.55,364.0,43.2,大风,13.1,False,演唱会,2022,3,1,3,False,0.2022,0.377,0.5137,晚间
2022-03-31,21,85,18,30,21,19,36,13,6,11,0.56,354.0,48.6,大风,13.1,False,演唱会,2022,3,1,3,False,0.2118,0.3529,0.5765,晚间
2022-03-31,22,59,10,18,15,10,20,9,5,4,0.31,378.0,52.2,大风,13.1,False,演唱会,2022,3,1,3,False,0.1695,0.3051,0.4915,晚间
2022-03-31,23,38,7,13,10,8,10,5,3,2,0.54,361.0,58.3,大风,13.1,False,演唱会,2022,3,1,3,False,0.1842,0.3421,0.3947,深夜
2022-04-01,6,70,12,26,16,14,20,9,7,8,0.51,516.0,44.1,多云,14.4,False,演唱会,2022,4,2,4,False,0.1714,0.3714,0.4143,早高峰
2022-04-01,7,115,21,43,30,24,33,17,6,11,0.51,489.0,42.0,多云,14.4,False,演唱会,2022,4,2,4,False,0.1826,0.3739,0.4348,早高峰
2022-04-01,8,160,29,56,37,34,43,22,9,20,0.62,418.0,56.7,多云,14.4,False,演唱会,2022,4,2,4,False,0.1812,0.35,0.4062,早高峰
2022-04-01,9,104,23,37,25,19,31,13,7,10,0.4,505.0,58.3,多云,14.4,False,演唱会,2022,4,2,4,False,0.2212,0.3558,0.4231,上午
2022-04-01,10,84,16,32,20,16,25,13,7,8,0.53,384.0,43.8,多云,14.4,False,演唱会,2022,4,2,4,False,0.1905,0.381,0.4524,上午
2022-04-01,11,94,21,34,25,19,31,12,8,10,0.39,495.0,55.3,多云,14.4,False,演唱会,2022,4,2,4,False,0.2234,0.3617,0.4574,上午
2022-04-01,12,122,21,44,32,20,32,15,8,13,0.61,484.0,43.7,多云,14.4,False,演唱会,2022,4,2,4,False,0.1721,0.3607,0.3852,午间
2022-04-01,13,109,20,35,26,19,38,16,10,13,0.66,397.0,56.2,多云,14.4,False,演唱会,2022,4,2,4,False,0.1835,0.3211,0.4954,午间
2022-04-01,14,111,24,44,28,21,37,15,6,7,0.46,475.0,49.6,多云,14.4,False,演唱会,2022,4,2,4,False,0.2162,0.3964,0.4685,下午
2022-04-01,15,124,22,39,26,22,41,19,9,12,0.66,453.0,42.5,多云,14.4,False,演唱会,2022,4,2,4,False,0.1774,0.3145,0.4839,下午
2022-04-01,16,132,27,39,28,27,41,14,12,17,0.6,471.0,43.2,多云,14.4,False,演唱会,2022,4,2,4,False,0.2045,0.2955,0.4167,下午
2022-04-01,17,192,34,76,46,34,59,21,13,18,0.41,440.0,43.5,多云,14.4,False,演唱会,2022,4,2,4,False,0.1771,0.3958,0.4167,晚高峰
2022-04-01,18,223,39,73,61,44,81,30,21,22,0.56,414.0,53.0,多云,14.4,False,演唱会,2022,4,2,4,False,0.1749,0.3274,0.4978,晚高峰
2022-04-01,19,328,72,131,85,69,91,46,29,39,0.62,471.0,48.0,多云,14.4,False,演唱会,2022,4,2,4,False,0.2195,0.3994,0.4177,晚高峰
2022-04-01,20,282,57,94,71,61,133,51,29,33,0.48,510.0,52.0,多云,14.4,False,演唱会,2022,4,2,4,False,0.2021,0.3333,0.6525,晚间
2022-04-01,21,105,20,40,23,18,36,15,13,12,0.43,391.0,58.7,多云,14.4,False,演唱会,2022,4,2,4,False,0.1905,0.381,0.4857,晚间
2022-04-01,22,67,13,22,17,13,25,10,6,6,0.34,479.0,57.3,多云,14.4,False,演唱会,2022,4,2,4,False,0.194,0.3284,0.5224,晚间
2022-04-01,23,42,8,13,10,8,15,5,4,4,0.68,477.0,52.0,多云,14.4,False,演唱会,2022,4,2,4,False,0.1905,0.3095,0.4762,深夜
2022-04-02,6,101,22,33,27,19,32,12,6,13,0.57,394.0,59.1,多云,16.6,False,演唱会,2022,4,2,5,True,0.2178,0.3267,0.4356,早高峰
2022-04-02,7,145,29,54,37,26,52,19,8,20,0.33,437.0,44.9,多云,16.6,False,演唱会,2022,4,2,5,True,0.2,0.3724,0.4897,早高峰
2022-04-02,8,171,38,59,40,30,73,32,16,21,0.62,482.0,41.4,多云,16.6,False,演唱会,2022,4,2,5,True,0.2222,0.345,0.614,早高峰
