inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days,year,month,quarter,days_since_last_maintenance,days_to_next_maintenance,health_grade,has_anomaly
INS023913,2020-06-16,安防区,人脸识别终端,安防,79,正常,2020-04-25,2020-08-06,,低,36.4,1.79,45.2,1070,2020,6,2,52,51,良好,False
INS023914,2020-06-16,安防区,巡更系统,安防,82,正常,2020-02-28,2020-08-21,,低,44.2,2.0,29.2,1532,2020,6,2,109,66,良好,False
INS023915,2020-06-16,安防区,对讲系统,通信,71,正常,2019-12-29,2020-08-05,,低,39.7,1.63,15.9,853,2020,6,2,170,50,良好,False
INS023916,2020-06-16,安防区,防入侵传感器,安防,83,正常,2020-04-03,2020-08-17,,低,38.2,2.09,61.8,1097,2020,6,2,74,62,良好,False
INS023917,2020-06-16,安防区,安防控制台,控制,78,正常,2020-04-09,2020-09-03,,低,58.0,0.41,57.6,890,2020,6,2,68,79,良好,False
INS023918,2020-06-16,消防区,火灾报警器,消防,85,正常,2020-02-19,2020-08-12,,低,37.9,3.29,61.7,1593,2020,6,2,118,57,良好,False
INS023919,2020-06-16,消防区,自动喷淋,消防,86,正常,2020-02-28,2020-09-04,,低,46.8,2.77,48.6,1830,2020,6,2,109,80,良好,False
INS023920,2020-06-16,消防区,消防水泵,机械,74,正常,2020-01-10,2020-07-23,,低,74.0,3.72,53.3,856,2020,6,2,158,37,良好,False
INS023921,2020-06-16,消防区,排烟风机,暖通,73,正常,2020-04-15,2020-07-24,,低,54.9,3.03,124.6,1436,2020,6,2,62,38,良好,False
INS023922,2020-06-16,消防区,灭火器组,消防,84,正常,2019-12-29,2020-09-05,,低,42.7,3.91,30.3,2022,2020,6,2,170,81,良好,False
INS023923,2020-06-16,消防区,气体灭火系统,消防,91,正常,2020-03-10,2020-08-01,,低,35.1,2.91,43.1,1949,2020,6,2,98,46,优秀,False
INS023924,2020-06-16,消防区,消防广播,通信,54,预警,2020-01-08,2020-08-03,频率偏移,中,50.5,0.12,50.0,639,2020,6,2,160,48,一般,True
INS023925,2020-06-16,消防区,防火卷帘,结构,91,正常,2020-02-05,2020-08-17,,低,23.5,0.44,57.6,3514,2020,6,2,132,62,优秀,False
INS023926,2020-06-16,消防区,消防电话,通信,69,预警,2020-02-24,2020-08-19,,低,58.1,1.43,54.9,545,2020,6,2,113,64,一般,False
INS023927,2020-06-16,消防区,应急照明,电气,67,预警,2020-03-07,2020-07-24,,低,56.4,1.23,97.4,1465,2020,6,2,101,38,一般,False
INS023928,2020-06-16,电力区,主变压器,电气,98,正常,2020-02-14,2020-08-21,,低,77.0,1.54,96.7,2140,2020,6,2,123,66,优秀,False
INS023929,2020-06-16,电力区,备用发电机,机械,50,预警,2020-02-01,2020-08-23,密封泄漏,中,73.4,4.91,31.4,509,2020,6,2,136,68,一般,True
INS023930,2020-06-16,电力区,UPS电源,电气,86,正常,2020-04-06,2020-08-20,,低,78.1,0.26,79.5,2375,2020,6,2,71,65,良好,False
INS023931,2020-06-16,电力区,配电柜,电气,88,正常,2020-04-01,2020-09-13,,低,73.4,2.7,94.5,1605,2020,6,2,76,89,良好,False
INS023932,2020-06-16,电力区,电缆线路,电气,79,正常,2020-01-20,2020-08-03,,低,54.0,2.18,106.7,2239,2020,6,2,148,48,良好,False
INS023933,2020-06-16,电力区,稳压器,电气,84,正常,2020-04-27,2020-08-07,,低,66.7,2.27,80.7,2061,2020,6,2,50,52,良好,False
INS023934,2020-06-16,电力区,电容补偿柜,电气,84,正常,2020-05-03,2020-07-27,,低,74.1,2.12,127.1,1410,2020,6,2,44,41,良好,False
INS023935,2020-06-16,电力区,接地系统,电气,71,正常,2020-04-26,2020-08-30,,低,61.6,1.33,108.0,1890,2020,6,2,51,75,良好,False
INS023936,2020-06-16,电力区,电力监控,控制,60,预警,2020-01-11,2020-08-08,,低,41.2,1.21,49.9,789,2020,6,2,157,53,一般,False
INS023937,2020-06-16,电力区,柴油储罐,机械,70,正常,2020-04-01,2020-08-20,轴承过热,低,59.6,2.9,9.9,974,2020,6,2,76,65,良好,True
INS023938,2020-06-21,A区,座椅系统,结构,89,正常,2020-03-22,2020-08-26,,低,39.2,1.08,36.2,3392,2020,6,2,91,66,良好,False
INS023939,2020-06-21,A区,空调机组,暖通,62,预警,2020-04-08,2020-09-04,,低,56.7,3.78,132.1,1088,2020,6,2,74,75,一般,False
INS023940,2020-06-21,A区,照明系统,电气,90,正常,2020-02-05,2020-08-04,,低,53.2,2.25,109.5,1668,2020,6,2,137,44,优秀,False
INS023941,2020-06-21,A区,消防喷淋,消防,84,正常,2020-02-27,2020-07-22,,低,50.8,2.3,53.1,2663,2020,6,2,115,31,良好,False
INS023942,2020-06-21,A区,监控摄像头,安防,83,正常,2020-03-14,2020-08-05,,低,29.1,3.6,63.4,1015,2020,6,2,99,45,良好,False
INS023943,2020-06-21,A区,通风管道,暖通,63,预警,2020-01-08,2020-08-20,,低,67.0,2.95,151.3,1225,2020,6,2,165,60,一般,False
INS023944,2020-06-21,A区,应急照明,电气,93,正常,2020-03-27,2020-09-06,,低,63.6,1.74,105.3,1868,2020,6,2,86,77,优秀,False
INS023945,2020-06-21,A区,排水系统,结构,88,正常,2020-02-24,2020-08-19,,低,24.8,1.73,62.6,2983,2020,6,2,118,59,良好,False
INS023946,2020-06-21,A区,隔音墙板,结构,89,正常,2020-02-13,2020-07-22,,低,36.9,-0.39,49.3,2876,2020,6,2,129,31,良好,False
INS023947,2020-06-21,A区,电子显示屏,电气,75,正常,2020-04-28,2020-09-11,,低,55.4,1.53,122.5,1520,2020,6,2,54,82,良好,False
INS023948,2020-06-21,B区,座椅系统,结构,80,正常,2020-04-14,2020-07-28,,低,40.2,2.62,37.4,3236,2020,6,2,68,37,良好,False
INS023949,2020-06-21,B区,空调机组,暖通,78,正常,2019-12-30,2020-08-11,,低,47.7,1.2,151.4,1568,2020,6,2,174,51,良好,False
INS023950,2020-06-21,B区,照明系统,电气,86,正常,2020-04-19,2020-08-12,,低,57.4,1.51,87.1,2428,2020,6,2,63,52,良好,False
INS023951,2020-06-21,B区,消防喷淋,消防,89,正常,2020-04-26,2020-07-29,,低,33.9,1.1,65.2,1611,2020,6,2,56,38,良好,False
INS023952,2020-06-21,B区,监控摄像头,安防,86,正常,2020-03-28,2020-09-03,,低,35.1,2.36,27.9,1073,2020,6,2,85,74,良好,False
INS023953,2020-06-21,B区,通风管道,暖通,69,预警,2020-05-02,2020-08-05,,低,55.9,3.04,154.4,1377,2020,6,2,50,45,一般,False
INS023954,2020-06-21,B区,应急照明,电气,82,正常,2020-05-12,2020-08-25,,低,76.2,1.13,56.5,2030,2020,6,2,40,65,良好,False
INS023955,2020-06-21,B区,排水系统,结构,87,正常,2020-03-26,2020-09-05,,低,45.0,1.77,38.2,3649,2020,6,2,87,76,良好,False
INS023956,2020-06-21,B区,隔音墙板,结构,89,正常,2020-01-13,2020-08-22,,低,34.2,2.48,19.3,3710,2020,6,2,160,62,良好,False
INS023957,2020-06-21,B区,电子显示屏,电气,83,正常,2020-05-10,2020-08-23,,低,77.3,0.51,116.2,2057,2020,6,2,42,63,良好,False
INS023958,2020-06-21,C区,座椅系统,结构,88,正常,2020-04-14,2020-08-01,,低,38.1,0.85,29.9,2304,2020,6,2,68,41,良好,False
INS023959,2020-06-21,C区,空调机组,暖通,80,正常,2020-05-02,2020-08-22,,低,60.2,2.55,151.3,1058,2020,6,2,50,62,良好,False
INS023960,2020-06-21,C区,照明系统,电气,93,正常,2020-03-30,2020-09-18,,低,63.5,1.29,82.8,2477,2020,6,2,83,89,优秀,False
INS023961,2020-06-21,C区,消防喷淋,消防,87,正常,2020-02-06,2020-09-10,,低,26.5,2.42,58.2,1584,2020,6,2,136,81,良好,False
INS023962,2020-06-21,C区,监控摄像头,安防,76,正常,2020-02-03,2020-08-23,,低,27.7,0.84,30.5,1322,2020,6,2,139,63,良好,False
INS023963,2020-06-21,C区,通风管道,暖通,65,预警,2020-05-13,2020-09-11,,低,60.4,2.42,163.9,1206,2020,6,2,39,82,一般,False
INS023964,2020-06-21,C区,应急照明,电气,85,正常,2020-04-15,2020-08-30,,低,55.0,0.91,118.5,1447,2020,6,2,67,70,良好,False
INS023965,2020-06-21,C区,排水系统,结构,94,正常,2020-03-12,2020-08-20,,低,28.7,1.42,25.6,3894,2020,6,2,101,60,优秀,False
INS023966,2020-06-21,C区,隔音墙板,结构,89,正常,2020-01-22,2020-08-01,,低,33.7,2.34,43.7,3665,2020,6,2,151,41,良好,False
INS023967,2020-06-21,C区,电子显示屏,电气,81,正常,2020-04-18,2020-09-03,,低,69.4,1.97,104.7,1243,2020,6,2,64,74,良好,False
INS023968,2020-06-21,VIP区,座椅系统,结构,95,正常,2020-02-06,2020-07-24,,低,28.1,0.63,56.9,2485,2020,6,2,136,33,优秀,False
INS023969,2020-06-21,VIP区,空调机组,暖通,59,预警,2020-02-04,2020-08-27,,中,71.2,3.08,141.0,1156,2020,6,2,138,67,一般,False
INS023970,2020-06-21,VIP区,照明系统,电气,78,正常,2020-02-02,2020-08-05,,低,68.3,1.98,104.0,1374,2020,6,2,140,45,良好,False
INS023971,2020-06-21,VIP区,消防喷淋,消防,90,正常,2020-01-24,2020-09-09,,低,45.9,0.55,37.8,2888,2020,6,2,149,80,优秀,False
INS023972,2020-06-21,VIP区,监控摄像头,安防,79,正常,2020-03-04,2020-09-10,,低,42.6,1.97,40.5,1210,2020,6,2,109,81,良好,False
INS023973,2020-06-21,VIP区,电梯系统,运输,69,预警,2020-01-29,2020-08-29,,低,36.7,1.45,45.6,920,2020,6,2,144,69,一般,False
INS023974,2020-06-21,VIP区,通风管道,暖通,73,正常,2020-03-08,2020-07-28,,低,55.1,2.6,144.4,1570,2020,6,2,105,37,良好,False
INS023975,2020-06-21,VIP区,应急照明,电气,89,正常,2020-02-14,2020-09-14,,低,45.4,1.82,93.9,1370,2020,6,2,128,85,良好,False
INS023976,2020-06-21,VIP区,排水系统,结构,86,正常,2020-03-13,2020-08-29,,低,39.9,2.29,62.4,3505,2020,6,2,100,69,良好,False
INS023977,2020-06-21,VIP区,电子显示屏,电气,69,预警,2020-04-19,2020-08-09,电压异常,低,66.8,2.93,100.1,1593,2020,6,2,63,49,一般,True
INS023978,2020-06-21,VIP区,贵宾接待系统,控制,74,正常,2020-04-17,2020-08-27,,低,41.8,0.98,44.2,1124,2020,6,2,65,67,良好,False
INS023979,2020-06-21,舞台区,液压升降台,机械,77,正常,2019-12-26,2020-07-21,,低,77.1,4.93,63.9,963,2020,6,2,178,30,良好,False
INS023980,2020-06-21,舞台区,舞台灯光,电气,82,正常,2020-01-17,2020-08-20,,低,59.7,2.7,113.1,1365,2020,6,2,156,60,良好,False
INS023981,2020-06-21,舞台区,音响系统,电气,77,正常,2020-03-05,2020-09-13,,低,51.8,3.92,137.4,1262,2020,6,2,108,84,良好,False
INS023982,2020-06-21,舞台区,烟雾机,特效,60,预警,2020-02-06,2020-09-02,,低,43.1,1.1,40.0,461,2020,6,2,136,73,一般,False
INS023983,2020-06-21,舞台区,吊挂系统,机械,53,预警,2020-04-04,2020-08-27,,中,71.8,5.01,71.1,454,2020,6,2,78,67,一般,False
INS023984,2020-06-21,舞台区,旋转舞台,机械,58,预警,2020-01-30,2020-08-14,,中,83.3,2.8,43.3,681,2020,6,2,143,54,一般,False
INS023985,2020-06-21,舞台区,LED地屏,电气,83,正常,2020-03-09,2020-08-26,,低,72.0,1.11,86.9,1401,2020,6,2,104,66,良好,False
INS023986,2020-06-21,舞台区,舞台幕布,结构,83,正常,2020-05-08,2020-08-07,,低,45.0,1.88,63.5,2429,2020,6,2,44,47,良好,False
INS023987,2020-06-21,舞台区,线缆卷扬机,机械,60,预警,2020-04-02,2020-09-12,,低,64.2,4.69,27.9,652,2020,6,2,80,83,一般,False
INS023988,2020-06-21,舞台区,舞台监控,安防,78,正常,2020-02-09,2020-09-15,,低,36.9,0.51,32.8,838,2020,6,2,133,86,良好,False
INS023989,2020-06-21,灯光区,主灯阵列,电气,82,正常,2020-01-02,2020-09-17,,低,53.7,1.48,79.9,2005,2020,6,2,171,88,良好,False
INS023990,2020-06-21,灯光区,追光灯,电气,76,正常,2020-05-01,2020-09-09,,低,61.1,0.66,92.6,1190,2020,6,2,51,80,良好,False
INS023991,2020-06-21,灯光区,灯光控制台,控制,69,预警,2020-03-02,2020-07-28,,低,66.1,0.61,34.3,785,2020,6,2,111,37,一般,False
INS023992,2020-06-21,灯光区,配电柜,电气,81,正常,2020-02-05,2020-09-01,,低,68.4,2.35,68.8,1863,2020,6,2,137,72,良好,False
INS023993,2020-06-21,灯光区,散热系统,暖通,67,预警,2020-03-20,2020-08-29,,低,55.4,3.08,150.8,1021,2020,6,2,93,69,一般,False
INS023994,2020-06-21,灯光区,特效灯,电气,77,正常,2020-05-03,2020-08-20,,低,70.8,1.36,99.7,1201,2020,6,2,49,60,良好,False
INS023995,2020-06-21,灯光区,激光投影,电气,78,正常,2020-05-18,2020-08-26,,低,59.1,1.9,102.3,1555,2020,6,2,34,66,良好,False
INS023996,2020-06-21,灯光区,灯光桁架,结构,78,正常,2020-05-14,2020-09-11,疲劳,低,36.2,3.74,65.9,3689,2020,6,2,38,82,良好,True
INS023997,2020-06-21,灯光区,调光器,电气,78,正常,2019-12-26,2020-07-21,,低,68.1,2.17,84.2,1473,2020,6,2,178,30,良好,False
INS023998,2020-06-21,灯光区,信号放大器,通信,68,预警,2020-05-06,2020-07-25,干扰,低,37.5,2.49,51.7,665,2020,6,2,46,34,一般,True
INS023999,2020-06-21,音响区,主扩音箱,电气,81,正常,2020-03-03,2020-09-02,,低,61.8,3.07,115.7,2265,2020,6,2,110,73,良好,False
INS024000,2020-06-21,音响区,低音炮阵列,电气,75,正常,2020-05-01,2020-09-05,,低,66.2,3.31,86.9,1520,2020,6,2,51,76,良好,False
INS024001,2020-06-21,音响区,调音台,控制,78,正常,2020-04-03,2020-08-22,,低,61.0,3.91,62.8,862,2020,6,2,79,62,良好,False
INS024002,2020-06-21,音响区,无线麦克风,通信,82,正常,2020-02-29,2020-09-16,,低,49.3,2.8,53.5,998,2020,6,2,113,87,良好,False
INS024003,2020-06-21,音响区,功放系统,电气,84,正常,2020-05-11,2020-08-17,,低,70.9,2.25,108.1,2285,2020,6,2,41,57,良好,False
INS024004,2020-06-21,音响区,音频处理器,控制,73,正常,2020-04-11,2020-09-12,,低,43.6,1.7,58.6,797,2020,6,2,71,83,良好,False
INS024005,2020-06-21,音响区,返听音箱,电气,81,正常,2019-12-25,2020-08-21,,低,76.0,3.26,102.1,2125,2020,6,2,179,61,良好,False
INS024006,2020-06-21,音响区,信号分配器,通信,79,正常,2020-04-22,2020-08-11,,低,35.0,1.79,62.6,1023,2020,6,2,60,51,良好,False
INS024007,2020-06-21,音响区,录音系统,控制,86,正常,2020-01-31,2020-07-23,,低,42.0,2.63,70.7,1067,2020,6,2,142,32,良好,False
INS024008,2020-06-21,音响区,降噪系统,电气,78,正常,2020-01-20,2020-08-26,,低,66.0,0.85,85.8,1791,2020,6,2,153,66,良好,False
INS024009,2020-06-21,安防区,视频监控,安防,74,正常,2020-01-05,2020-08-27,,低,34.3,2.17,58.5,784,2020,6,2,168,67,良好,False
INS024010,2020-06-21,安防区,门禁系统,安防,82,正常,2020-01-13,2020-07-21,,低,41.7,1.11,40.8,1181,2020,6,2,160,30,良好,False
INS024011,2020-06-21,安防区,X光安检机,安防,75,正常,2020-02-03,2020-07-21,,低,19.5,2.28,41.6,1047,2020,6,2,139,30,良好,False
INS024012,2020-06-21,安防区,金属探测器,安防,63,预警,2020-01-20,2020-09-09,,低,36.1,3.48,41.1,1079,2020,6,2,153,80,一般,False
INS024013,2020-06-21,安防区,报警系统,安防,81,正常,2020-02-12,2020-08-27,,低,38.8,2.45,48.7,1151,2020,6,2,130,67,良好,False
INS024014,2020-06-21,安防区,人脸识别终端,安防,76,正常,2020-01-02,2020-09-18,识别率下降,低,51.5,0.59,43.2,1331,2020,6,2,171,89,良好,True
INS024015,2020-06-21,安防区,巡更系统,安防,92,正常,2020-04-23,2020-09-08,,低,35.0,0.83,60.0,1530,2020,6,2,59,79,优秀,False
INS024016,2020-06-21,安防区,对讲系统,通信,76,正常,2020-05-03,2020-08-05,,低,51.1,4.51,38.5,842,2020,6,2,49,45,良好,False
INS024017,2020-06-21,安防区,防入侵传感器,安防,84,正常,2020-03-24,2020-08-23,,低,46.9,2.31,47.9,1521,2020,6,2,89,63,良好,False
INS024018,2020-06-21,安防区,安防控制台,控制,82,正常,2020-02-29,2020-07-31,,低,34.0,1.33,59.4,878,2020,6,2,113,40,良好,False
INS024019,2020-06-21,消防区,火灾报警器,消防,87,正常,2020-04-20,2020-07-31,,低,43.8,2.3,16.1,2152,2020,6,2,62,40,良好,False
INS024020,2020-06-21,消防区,自动喷淋,消防,85,正常,2020-05-19,2020-08-21,,低,39.8,1.65,71.0,1688,2020,6,2,33,61,良好,False
INS024021,2020-06-21,消防区,消防水泵,机械,60,预警,2020-05-18,2020-08-29,,低,70.7,5.39,30.5,735,2020,6,2,34,69,一般,False
INS024022,2020-06-21,消防区,排烟风机,暖通,70,正常,2020-03-02,2020-07-29,,低,52.5,3.46,146.2,1428,2020,6,2,111,38,良好,False
INS024023,2020-06-21,消防区,灭火器组,消防,79,正常,2020-03-08,2020-08-25,,低,33.5,1.19,72.5,1804,2020,6,2,105,65,良好,False
INS024024,2020-06-21,消防区,气体灭火系统,消防,81,正常,2020-01-30,2020-09-07,,低,29.0,1.06,40.0,1577,2020,6,2,143,78,良好,False
INS024025,2020-06-21,消防区,消防广播,通信,82,正常,2020-03-08,2020-08-18,,低,24.8,2.53,49.7,1104,2020,6,2,105,58,良好,False
INS024026,2020-06-21,消防区,防火卷帘,结构,78,正常,2020-02-22,2020-08-03,,低,46.1,0.82,40.6,3614,2020,6,2,120,43,良好,False
INS024027,2020-06-21,消防区,消防电话,通信,82,正常,2020-01-26,2020-08-29,,低,46.6,1.94,56.8,1084,2020,6,2,147,69,良好,False
INS024028,2020-06-21,消防区,应急照明,电气,84,正常,2020-04-03,2020-08-22,,低,57.1,3.02,118.9,1732,2020,6,2,79,62,良好,False
INS024029,2020-06-21,电力区,主变压器,电气,89,正常,2020-04-07,2020-07-29,,低,52.5,2.25,89.5,2000,2020,6,2,75,38,良好,False
INS024030,2020-06-21,电力区,备用发电机,机械,72,正常,2020-04-20,2020-08-20,,低,64.3,4.74,70.9,866,2020,6,2,62,60,良好,False
INS024031,2020-06-21,电力区,UPS电源,电气,88,正常,2020-04-21,2020-08-19,,低,67.7,2.51,126.3,2193,2020,6,2,61,59,良好,False
INS024032,2020-06-21,电力区,配电柜,电气,87,正常,2020-01-19,2020-08-30,,低,58.0,2.58,119.3,2009,2020,6,2,154,70,良好,False
INS024033,2020-06-21,电力区,电缆线路,电气,65,预警,2020-03-06,2020-07-30,,低,67.0,2.37,93.1,1525,2020,6,2,107,39,一般,False
INS024034,2020-06-21,电力区,稳压器,电气,72,正常,2020-03-09,2020-08-11,,低,60.6,2.0,105.9,1983,2020,6,2,104,51,良好,False
INS024035,2020-06-21,电力区,电容补偿柜,电气,84,正常,2020-01-09,2020-08-18,,低,56.7,2.19,95.6,1620,2020,6,2,164,58,良好,False
INS024036,2020-06-21,电力区,接地系统,电气,80,正常,2020-05-19,2020-08-19,,低,70.7,1.95,97.6,1502,2020,6,2,33,59,良好,False
INS024037,2020-06-21,电力区,电力监控,控制,68,预警,2020-03-08,2020-08-26,,低,48.4,2.25,39.6,1085,2020,6,2,105,66,一般,False
INS024038,2020-06-21,电力区,柴油储罐,机械,83,正常,2020-04-12,2020-08-21,,低,68.2,5.62,48.6,701,2020,6,2,70,61,良好,False
INS024039,2020-06-28,A区,座椅系统,结构,91,正常,2020-01-15,2020-08-01,,低,41.0,1.48,65.2,3400,2020,6,2,165,34,优秀,False
INS024040,2020-06-28,A区,空调机组,暖通,83,正常,2020-01-25,2020-09-24,,低,49.9,4.06,147.0,1694,2020,6,2,155,88,良好,False
INS024041,2020-06-28,A区,照明系统,电气,78,正常,2020-04-06,2020-09-14,,低,74.2,1.64,85.7,1448,2020,6,2,83,78,良好,False
INS024042,2020-06-28,A区,消防喷淋,消防,86,正常,2020-02-08,2020-09-17,,低,25.2,1.57,44.5,2107,2020,6,2,141,81,良好,False
INS024043,2020-06-28,A区,监控摄像头,安防,83,正常,2020-04-10,2020-08-24,,低,48.2,1.74,48.3,1186,2020,6,2,79,57,良好,False
INS024044,2020-06-28,A区,通风管道,暖通,74,正常,2020-02-02,2020-09-13,,低,45.0,3.45,113.9,1466,2020,6,2,147,77,良好,False
INS024045,2020-06-28,A区,应急照明,电气,80,正常,2020-01-25,2020-08-30,,低,52.6,1.71,87.1,2049,2020,6,2,155,63,良好,False
INS024046,2020-06-28,A区,排水系统,结构,88,正常,2020-04-10,2020-08-26,,低,49.6,1.05,33.3,3013,2020,6,2,79,59,良好,False
INS024047,2020-06-28,A区,隔音墙板,结构,87,正常,2020-03-15,2020-09-22,,低,38.0,0.95,38.3,2446,2020,6,2,105,86,良好,False
INS024048,2020-06-28,A区,电子显示屏,电气,92,正常,2020-04-23,2020-08-02,,低,60.8,3.54,96.5,1833,2020,6,2,66,35,优秀,False
INS024049,2020-06-28,B区,座椅系统,结构,81,正常,2020-04-11,2020-08-31,,低,50.5,1.87,54.8,3511,2020,6,2,78,64,良好,False
INS024050,2020-06-28,B区,空调机组,暖通,68,预警,2020-04-03,2020-09-25,,低,57.5,3.59,157.7,901,2020,6,2,86,89,一般,False
INS024051,2020-06-28,B区,照明系统,电气,85,正常,2020-02-08,2020-08-08,,低,54.9,3.72,140.1,1569,2020,6,2,141,41,良好,False
INS024052,2020-06-28,B区,消防喷淋,消防,92,正常,2020-03-26,2020-09-18,,低,33.2,2.36,27.2,2349,2020,6,2,94,82,优秀,False
INS024053,2020-06-28,B区,监控摄像头,安防,92,正常,2020-03-15,2020-08-09,,低,40.9,3.13,54.5,972,2020,6,2,105,42,优秀,False
INS024054,2020-06-28,B区,通风管道,暖通,67,预警,2020-02-08,2020-08-04,,低,51.4,2.72,153.0,1184,2020,6,2,141,37,一般,False
INS024055,2020-06-28,B区,应急照明,电气,86,正常,2020-02-18,2020-08-22,,低,57.7,1.81,109.9,2196,2020,6,2,131,55,良好,False
INS024056,2020-06-28,B区,排水系统,结构,85,正常,2020-01-11,2020-09-07,,低,32.4,0.1,24.5,3756,2020,6,2,169,71,良好,False
INS024057,2020-06-28,B区,隔音墙板,结构,88,正常,2020-05-06,2020-09-22,,低,36.5,0.6,70.4,2293,2020,6,2,53,86,良好,False
INS024058,2020-06-28,B区,电子显示屏,电气,77,正常,2020-03-11,2020-09-15,,低,64.8,1.09,97.7,1727,2020,6,2,109,79,良好,False
INS024059,2020-06-28,C区,座椅系统,结构,83,正常,2020-05-16,2020-08-03,,低,40.2,2.32,25.1,3563,2020,6,2,43,36,良好,False
INS024060,2020-06-28,C区,空调机组,暖通,74,正常,2020-02-18,2020-09-02,,低,56.7,3.02,138.2,1373,2020,6,2,131,66,良好,False
INS024061,2020-06-28,C区,照明系统,电气,81,正常,2020-03-07,2020-09-05,,低,63.6,0.92,94.5,1462,2020,6,2,113,69,良好,False
INS024062,2020-06-28,C区,消防喷淋,消防,88,正常,2020-04-05,2020-08-28,,低,32.2,1.82,62.3,1748,2020,6,2,84,61,良好,False
INS024063,2020-06-28,C区,监控摄像头,安防,64,预警,2020-01-12,2020-09-22,,低,30.3,1.61,37.2,670,2020,6,2,168,86,一般,False
INS024064,2020-06-28,C区,通风管道,暖通,70,正常,2020-02-26,2020-08-16,,低,46.9,0.69,162.0,1173,2020,6,2,123,49,良好,False
INS024065,2020-06-28,C区,应急照明,电气,83,正常,2020-02-18,2020-08-25,,低,58.1,2.55,101.4,1554,2020,6,2,131,58,良好,False
INS024066,2020-06-28,C区,排水系统,结构,92,正常,2020-03-06,2020-09-17,,低,45.1,1.08,32.0,4184,2020,6,2,114,81,优秀,False
INS024067,2020-06-28,C区,隔音墙板,结构,83,正常,2020-04-23,2020-09-12,,低,53.1,2.29,54.2,3699,2020,6,2,66,76,良好,False
INS024068,2020-06-28,C区,电子显示屏,电气,80,正常,2020-01-12,2020-08-22,,低,76.5,1.88,97.7,1947,2020,6,2,168,55,良好,False
