date,quarter,year,event_type,event_name,total_tickets,sold_tickets,avg_ticket_price,total_revenue,vip_revenue,merchandise_revenue,sponsor_revenue,month,sell_rate,revenue_per_ticket,vip_revenue_ratio,sponsor_revenue_ratio,is_weekend
2021-11-13,4,2021,体育赛事,2021国际马术大师赛,72678,42671,261.87,11174254.77,3088057.6,99157.51,2756054.22,11,0.5871,261.87,0.2764,0.2466,True
2021-11-15,4,2021,演唱会,Ed Sheeran中国巡演,65993,42065,991.3,41699034.5,14108259.24,734490.43,4817504.47,11,0.6374,991.3,0.3383,0.1155,False
2021-11-21,4,2021,演唱会,王力宏龙的传人巡演,55965,33360,1200.44,40046678.4,21723610.13,679086.17,6268066.87,11,0.5961,1200.44,0.5425,0.1565,True
2021-11-23,4,2021,体育赛事,2021世界斯诺克中国公开赛,69764,38238,735.92,28140108.96,7634072.42,283660.62,5125581.62,11,0.5481,735.92,0.2713,0.1821,False
2021-11-24,4,2021,体育赛事,2021NBA中国赛北京站,64785,27797,568.42,15800370.74,5636255.75,170797.35,2845274.33,11,0.4291,568.42,0.3567,0.1801,False
2021-11-25,4,2021,演唱会,2021Taylor Swift世界巡演北京站,65637,44006,1493.02,65701838.12,17553435.3,1328134.13,8687428.99,11,0.6704,1493.02,0.2672,0.1322,False
2021-12-02,4,2021,演唱会,张学友经典世界巡演,59402,36402,1651.44,60115718.88,23265712.73,943848.05,6719647.34,12,0.6128,1651.44,0.387,0.1118,False
2021-12-04,4,2021,商业活动,明星代言签约仪式,9620,5109,1182.13,6039502.17,2310380.55,42009.56,2266461.31,12,0.5311,1182.13,0.3825,0.3753,True
2021-12-11,4,2021,演唱会,2021薛之谦天外来物巡演,55535,35293,607.76,21449673.68,7487819.57,452771.55,1765139.92,12,0.6355,607.76,0.3491,0.0823,True
2021-12-12,4,2021,体育赛事,2021世界田径锦标赛,49160,24234,673.78,16328384.52,3993537.59,104666.27,4883256.58,12,0.493,673.78,0.2446,0.2991,True
2021-12-16,4,2021,演唱会,2021王力宏龙的传人巡演,54831,36459,986.81,35978105.79,21079243.67,782803.2,6371507.69,12,0.6649,986.81,0.5859,0.1771,False
2021-12-18,4,2021,展览,2021当代艺术大展,30921,12355,183.15,2262818.25,209397.76,30468.89,552047.46,12,0.3996,183.15,0.0925,0.244,True
2021-12-23,4,2021,展览,2021全球创新科技展,29097,16819,190.65,3206542.35,497199.07,49753.7,643427.79,12,0.578,190.65,0.1551,0.2007,False
2021-12-29,4,2021,演唱会,2021张学友经典世界巡演,53542,35971,1452.23,52238165.33,19241980.85,753259.61,5704481.31,12,0.6718,1452.23,0.3684,0.1092,False
2021-12-30,4,2021,体育赛事,2021全国田径锦标赛,55501,33438,357.55,11955756.9,4915552.96,119029.88,1903382.01,12,0.6025,357.55,0.4111,0.1592,False
2021-12-30,4,2021,商业活动,品牌新品发布会,16865,10530,1432.14,15080434.2,7147480.38,94693.74,6518503.07,12,0.6244,1432.14,0.474,0.4322,False
2022-01-02,1,2022,文化活动,2022北京国际电影节开幕式,30722,13928,357.72,4982324.16,1039387.39,46546.2,1062919.93,1,0.4534,357.72,0.2086,0.2133,True
2022-01-08,1,2022,展览,2022国际文创博览会,35974,16342,263.36,4303829.12,519702.9,68777.19,636031.43,1,0.4543,263.36,0.1208,0.1478,True
2022-01-08,1,2022,演唱会,蔡依林Ugly Beauty巡演,36326,19461,1347.01,26214161.61,9111380.19,619673.55,3260347.98,1,0.5357,1347.01,0.3476,0.1244,True
2022-01-10,1,2022,体育赛事,2022世界斯诺克中国公开赛,63883,31675,387.92,12287366.0,2318320.63,70962.02,2375487.82,1,0.4958,387.92,0.1887,0.1933,False
2022-01-22,1,2022,演唱会,2022BLACKPINK世界巡演北京站,48908,25666,808.93,20761997.38,7998329.76,434265.04,3074805.99,1,0.5248,808.93,0.3852,0.1481,True
2022-01-28,1,2022,体育赛事,2022国际田联钻石联赛,56204,23803,332.0,7902596.0,2629648.03,86091.31,1748809.34,1,0.4235,332.0,0.3328,0.2213,False
2022-01-29,1,2022,文化活动,北京国际电影节开幕式,34509,14542,499.93,7269982.06,1539751.4,45324.86,1220239.0,1,0.4214,499.93,0.2118,0.1678,True
2022-01-31,1,2022,体育赛事,2022世界田径锦标赛,52878,19767,630.53,12463686.51,4570776.15,79348.27,2137452.42,1,0.3738,630.53,0.3667,0.1715,False
2022-02-05,1,2022,体育赛事,2022世界田径锦标赛,50396,20905,314.07,6565633.35,1959055.27,53388.97,1845199.88,2,0.4148,314.07,0.2984,0.281,True
2022-02-10,1,2022,体育赛事,2022全国运动会田径项目,62476,29557,319.52,9444052.64,3074814.05,68418.89,2578265.78,2,0.4731,319.52,0.3256,0.273,False
2022-02-13,1,2022,展览,国际文创博览会,20306,8201,168.96,1385640.96,216298.37,20140.88,218691.3,2,0.4039,168.96,0.1561,0.1578,True
2022-02-22,1,2022,商业活动,2022明星代言签约仪式,4167,1988,1293.21,2570901.48,1259796.36,8990.22,1082264.25,2,0.4771,1293.21,0.49,0.421,False
2022-02-24,1,2022,展览,2022中国品牌日展览,22693,7130,214.07,1526319.1,151512.16,12988.58,278266.72,2,0.3142,214.07,0.0993,0.1823,False
2022-03-01,1,2022,体育赛事,2022意大利超级杯,68764,23164,629.98,14592856.72,4523604.71,91325.43,3370953.32,3,0.3369,629.98,0.31,0.231,False
2022-03-06,1,2022,演唱会,2022Ed Sheeran中国巡演,64635,31663,1090.13,34516786.19,20697068.51,712620.64,3682263.81,3,0.4899,1090.13,0.5996,0.1067,True
2022-03-22,1,2022,商业活动,品牌周年庆典,22067,9342,1903.2,17779694.4,8053168.63,110761.65,5997045.94,3,0.4233,1903.2,0.4529,0.3373,False
2022-03-22,1,2022,演唱会,2022Taylor Swift世界巡演北京站,69360,36386,1187.66,43214196.76,16742016.31,606873.05,4366631.31,3,0.5246,1187.66,0.3874,0.101,False
2022-03-24,1,2022,演唱会,Ed Sheeran中国巡演,55532,27754,1156.73,32103884.42,7845365.75,727924.17,5412338.46,3,0.4998,1156.73,0.2444,0.1686,False
2022-04-02,2,2022,演唱会,2022蔡依林Ugly Beauty巡演,66204,31844,860.94,27415773.36,15491939.81,538170.31,4278637.02,4,0.481,860.94,0.5651,0.1561,True
2022-04-05,2,2022,演唱会,2022邓紫棋启示录巡演,62809,30374,1400.87,42550025.38,26593607.26,829469.26,7377720.98,4,0.4836,1400.87,0.625,0.1734,False
2022-04-10,2,2022,演唱会,刘德华My Love巡演,66684,29025,2008.11,58285392.75,17275468.08,1344165.03,7335027.89,4,0.4353,2008.11,0.2964,0.1258,True
2022-04-14,2,2022,演唱会,BTS巡演北京站,79190,36259,730.54,26488649.86,9521825.69,618609.21,3333329.33,4,0.4579,730.54,0.3595,0.1258,False
2022-04-16,2,2022,体育赛事,世界田径锦标赛,62459,20969,293.22,6148530.18,1349641.74,38510.59,1614066.71,4,0.3357,293.22,0.2195,0.2625,True
2022-04-21,2,2022,体育赛事,2022全国运动会田径项目,83150,34753,524.5,18227948.5,3080471.32,139813.53,3111300.25,4,0.418,524.5,0.169,0.1707,False
2022-04-22,2,2022,文化活动,国庆文艺汇演,34675,15317,246.42,3774415.14,454289.28,54340.76,719726.98,4,0.4417,246.42,0.1204,0.1907,False
2022-04-23,2,2022,展览,国际消费电子展,33429,9724,259.77,2526003.48,291350.96,27550.27,438966.9,4,0.2909,259.77,0.1153,0.1738,True
2022-04-27,2,2022,商业活动,2022国际商务大会,22835,8621,1481.71,12773821.91,4336119.88,49347.87,3837814.05,4,0.3775,1481.71,0.3395,0.3004,False
2022-04-28,2,2022,演唱会,刘德华My Love巡演,51422,22557,867.18,19560979.26,6987419.95,468944.1,1663498.94,4,0.4387,867.18,0.3572,0.085,False
2022-05-03,2,2022,演唱会,2022五月天人生无限公司,47509,21906,2057.0,45060642.0,16410295.46,931769.7,5233741.43,5,0.4611,2057.0,0.3642,0.1161,False
2022-05-07,2,2022,商业活动,2022世界500强企业峰会,24788,10453,2826.77,29548226.81,10546422.01,185780.25,12529293.28,5,0.4217,2826.77,0.3569,0.424,True
2022-05-07,2,2022,商业活动,2022品牌新品发布会,18320,7429,1149.3,8538149.7,6273849.04,47839.24,2260406.52,5,0.4055,1149.3,0.7348,0.2647,True
2022-05-09,2,2022,文化活动,2022鸟巢新年音乐会,62863,27541,199.05,5482036.05,566802.34,34337.52,1189294.32,5,0.4381,199.05,0.1034,0.2169,False
2022-05-09,2,2022,演唱会,林俊杰圣所演唱会,80512,35915,2165.98,77791171.7,36686778.56,1228459.42,9780639.52,5,0.4461,2165.98,0.4716,0.1257,False
2022-05-12,2,2022,演唱会,2022薛之谦天外来物巡演,76065,32873,1475.47,48503125.31,23265372.21,1025117.79,7497377.05,5,0.4322,1475.47,0.4797,0.1546,False
2022-05-14,2,2022,演唱会,2022邓紫棋启示录巡演,83907,39857,2108.65,84044463.05,40747089.75,1346856.1,6981233.08,5,0.475,2108.65,0.4848,0.0831,True
2022-05-18,2,2022,演唱会,BLACKPINK世界巡演北京站,70262,33352,2000.94,66735350.88,29224579.25,1458024.0,10951455.52,5,0.4747,2000.94,0.4379,0.1641,False
2022-05-19,2,2022,商业活动,2022科技产品首发仪式,24000,9902,2840.58,28127423.16,23213344.61,163047.53,10568257.58,5,0.4126,2840.58,0.8253,0.3757,False
2022-05-20,2,2022,文化活动,中秋赏月晚会,56068,24983,674.92,16861526.36,3548981.56,141369.81,1840725.59,5,0.4456,674.92,0.2105,0.1092,False
2022-05-21,2,2022,文化活动,中国传统文化周,68582,30759,354.48,10903450.32,1404449.2,135047.44,1891621.59,5,0.4485,354.48,0.1288,0.1735,True
2022-05-22,2,2022,体育赛事,2022国际马术大师赛,84418,30601,615.26,18827571.26,6506766.14,100038.54,4355297.08,5,0.3625,615.26,0.3456,0.2313,True
2022-05-22,2,2022,演唱会,2022华晨宇火星演唱会,79737,37642,1906.54,71765978.68,22438283.37,1472735.85,9092191.0,5,0.4721,1906.54,0.3127,0.1267,True
2022-05-22,2,2022,体育赛事,2022全国运动会田径项目,79107,27492,459.33,12627900.36,4376509.32,84016.0,2608281.13,5,0.3475,459.33,0.3466,0.2065,True
2022-05-25,2,2022,商业活动,企业年会盛典,20220,8170,3206.35,26195879.5,11965034.93,168415.3,8152992.26,5,0.4041,3206.35,0.4568,0.3112,False
2022-05-28,2,2022,体育赛事,2022国际足球友谊赛,83895,26564,820.66,21800012.24,5725022.26,244418.52,6460973.91,5,0.3166,820.66,0.2626,0.2964,True
2022-06-12,2,2022,商业活动,2022科技产品首发仪式,21405,8669,1544.63,13390397.47,7366429.73,79127.9,5246778.63,6,0.405,1544.63,0.5501,0.3918,True
2022-06-13,2,2022,演唱会,2022BLACKPINK世界巡演北京站,78687,34876,1182.4,41237382.4,16474539.61,982439.46,6066070.39,6,0.4432,1182.4,0.3995,0.1471,False
2022-06-13,2,2022,文化活动,鸟巢光影秀,53736,24113,685.5,16529461.5,5023350.98,179466.14,1947875.79,6,0.4487,685.5,0.3039,0.1178,False
2022-06-16,2,2022,演唱会,2022BTS巡演北京站,58383,28366,1481.15,42014300.9,17114529.18,1032745.39,3787605.44,6,0.4859,1481.15,0.4074,0.0902,False
2022-06-20,2,2022,展览,2022全球创新科技展,62151,20444,234.7,4798206.8,505852.53,83745.89,665473.25,6,0.3289,234.7,0.1054,0.1387,False
2022-06-21,2,2022,展览,2022北京国际科技博览会,51905,16872,433.77,7318567.44,655586.03,110238.76,1486139.31,6,0.3251,433.77,0.0896,0.2031,False
2022-06-22,2,2022,文化活动,2022非遗文化展示周,61618,23030,682.79,15724653.7,2629780.75,142287.68,2349447.96,6,0.3738,682.79,0.1672,0.1494,False
2022-06-22,2,2022,演唱会,2022陈奕迅Fear and Dreams,91900,39143,1551.91,60746413.13,24850990.17,977363.77,8706948.21,6,0.4259,1551.91,0.4091,0.1433,False
2022-06-22,2,2022,文化活动,2022鸟巢新年音乐会,60354,22431,611.38,13713864.78,1934907.32,184147.53,1941419.26,6,0.3717,611.38,0.1411,0.1416,False
2022-06-24,2,2022,展览,中国品牌日展览,48799,14712,357.73,5262923.76,680469.01,84633.62,948864.99,6,0.3015,357.73,0.1293,0.1803,False
2022-06-26,2,2022,演唱会,李荣浩纵横四海巡演,98631,46636,2448.02,114165860.72,47290062.2,1514371.07,12028652.72,6,0.4728,2448.02,0.4142,0.1054,True
2022-06-26,2,2022,文化活动,2022国潮音乐节,60443,24411,493.2,12039505.2,2131961.95,136281.89,1628022.28,6,0.4039,493.2,0.1771,0.1352,True
2022-07-01,3,2022,演唱会,2022BLACKPINK世界巡演北京站,62146,39327,2826.98,111176642.46,31945887.0,2754612.68,13047118.8,7,0.6328,2826.98,0.2873,0.1174,False
2022-07-02,3,2022,展览,2022当代艺术大展,39282,18922,454.39,8597967.58,1862653.14,152209.28,1417009.61,7,0.4817,454.39,0.2166,0.1648,True
2022-07-04,3,2022,演唱会,2022周杰伦巡回演唱会,86279,49963,3256.06,162682525.78,73285809.06,2327395.01,13233495.59,7,0.5791,3256.06,0.4505,0.0813,False
2022-07-06,3,2022,商业活动,2022世界500强企业峰会,37828,18726,2928.44,54837967.44,34991531.71,263557.51,16566413.74,7,0.495,2928.44,0.6381,0.3021,False
2022-07-07,3,2022,演唱会,2022林俊杰圣所演唱会,114869,67286,1424.48,95847561.28,24306111.31,1621757.57,16726525.93,7,0.5858,1424.48,0.2536,0.1745,False
2022-07-11,3,2022,体育赛事,2022法国超级杯北京站,117077,58231,1201.82,69983180.42,9454607.98,679249.79,14120759.63,7,0.4974,1201.82,0.1351,0.2018,False
2022-07-11,3,2022,演唱会,孙燕姿克卜勒巡演,113206,67091,1385.57,92959276.87,36494536.97,1455738.23,15882962.44,7,0.5926,1385.57,0.3926,0.1709,False
2022-07-14,3,2022,体育赛事,2022NBA中国赛北京站,134645,59196,597.32,35358954.72,10610067.26,256581.75,8762026.5,7,0.4396,597.32,0.3001,0.2478,False
2022-07-15,3,2022,体育赛事,2022中国足协杯决赛,128411,60904,1089.8,66373179.2,22521456.89,522587.8,10732729.24,7,0.4743,1089.8,0.3393,0.1617,False
2022-07-15,3,2022,商业活动,行业峰会论坛,24151,14429,2267.3,32714871.7,29685993.26,172473.39,12045321.76,7,0.5974,2267.3,0.9074,0.3682,False
2022-07-16,3,2022,商业活动,2022金融峰会,15487,7865,3336.01,26237718.65,13085321.47,187164.97,11059228.53,7,0.5078,3336.01,0.4987,0.4215,True
2022-07-16,3,2022,商业活动,2022国际商务大会,12519,6138,3681.03,22594162.14,11250428.1,144014.79,9053253.52,7,0.4903,3681.03,0.4979,0.4007,True
2022-07-18,3,2022,展览,2022当代艺术大展,46000,24121,511.93,12348263.53,1895455.62,199603.26,2684680.1,7,0.5244,511.93,0.1535,0.2174,False
2022-07-21,3,2022,演唱会,2022张学友经典世界巡演,116072,68882,3121.94,215045471.08,88980014.22,3421980.87,17228661.76,7,0.5934,3121.94,0.4138,0.0801,False
2022-07-23,3,2022,体育赛事,2022世界田径锦标赛,93507,39689,773.03,30680787.67,4875134.16,246324.41,6158166.88,7,0.4244,773.03,0.1589,0.2007,True
2022-07-26,3,2022,展览,2022国际航空航天展,33572,17930,363.95,6525623.5,1355206.89,56749.19,1252091.1,7,0.5341,363.95,0.2077,0.1919,False
2022-07-27,3,2022,体育赛事,2022国际足球友谊赛,104385,53341,634.73,33857132.93,6207942.74,178125.89,6706694.99,7,0.511,634.73,0.1834,0.1981,False
2022-07-30,3,2022,商业活动,2022国际商务大会,10676,6084,3767.77,22923112.68,18883769.36,70774.6,10194884.28,7,0.5699,3767.77,0.8238,0.4447,True
2022-07-30,3,2022,体育赛事,2022亚洲田径锦标赛,93289,45126,1099.02,49594376.52,13724537.73,427341.59,14817866.42,7,0.4837,1099.02,0.2767,0.2988,True
2022-08-06,3,2022,文化活动,国潮音乐节,70641,32063,882.73,28302971.99,2494704.36,284736.8,3358204.13,8,0.4539,882.73,0.0881,0.1187,True
2022-08-06,3,2022,展览,2022国际文创博览会,73596,30599,254.99,7802439.01,914534.45,120507.76,1043448.03,8,0.4158,254.99,0.1172,0.1337,True
2022-08-07,3,2022,体育赛事,2022全国田径锦标赛,88801,38753,924.52,35827923.56,5632981.77,288538.43,9955807.9,8,0.4364,924.52,0.1572,0.2779,True
2022-08-07,3,2022,文化活动,2022非遗文化展示周,85822,45368,572.64,25979531.52,4237867.55,198027.52,4552490.54,8,0.5286,572.64,0.1631,0.1752,True
2022-08-07,3,2022,文化活动,中国传统文化周,46558,21221,426.16,9043541.36,1344670.91,105612.23,1133613.04,8,0.4558,426.16,0.1487,0.1254,True
2022-08-10,3,2022,体育赛事,世界斯诺克中国公开赛,114680,52736,559.42,29501573.12,4556470.3,343784.65,6996952.62,8,0.4599,559.42,0.1544,0.2372,False
2022-08-11,3,2022,商业活动,2022明星代言签约仪式,11564,6611,3820.4,25256664.4,12364681.76,104601.79,8139019.35,8,0.5717,3820.4,0.4896,0.3223,False
2022-08-13,3,2022,展览,国际汽车展览会,44920,23264,394.63,9180672.32,1215688.04,118733.05,1696457.38,8,0.5179,394.63,0.1324,0.1848,True
2022-08-14,3,2022,演唱会,2022Taylor Swift世界巡演北京站,114520,68784,2073.0,142589232.0,65132798.4,2026757.81,21194618.6,8,0.6006,2073.0,0.4568,0.1486,True
2022-08-14,3,2022,体育赛事,世界田径锦标赛,123001,51696,1152.05,59556376.8,13850610.53,363534.64,14540314.5,8,0.4203,1152.05,0.2326,0.2441,True
2022-08-15,3,2022,文化活动,2022鸟巢新年音乐会,84786,42886,843.14,36158902.04,8754957.82,461895.47,4358485.5,8,0.5058,843.14,0.2421,0.1205,False
2022-08-15,3,2022,展览,2022国际航空航天展,33215,17606,230.95,4066105.7,374302.62,55998.5,775851.4,8,0.5301,230.95,0.0921,0.1908,False
2022-08-17,3,2022,展览,2022国际消费电子展,58873,28890,322.67,9321936.3,1157318.53,153956.54,1185947.37,8,0.4907,322.67,0.1242,0.1272,False
2022-08-19,3,2022,演唱会,2022毛不易小王巡演,88635,50435,2572.57,129747567.95,67061066.83,2103292.2,22404712.65,8,0.569,2572.57,0.5169,0.1727,False
2022-08-20,3,2022,体育赛事,2022国际马术大师赛,105610,54821,1060.18,58120127.78,20189440.27,303694.57,9134163.26,8,0.5191,1060.18,0.3474,0.1572,True
2022-08-21,3,2022,演唱会,2022刘德华My Love巡演,109691,69103,2070.92,143106784.76,70460475.4,2717471.88,18845138.96,8,0.63,2070.92,0.4924,0.1317,True
2022-08-21,3,2022,商业活动,国际商务大会,9600,5722,2292.01,13114881.22,5599343.86,96848.22,5393932.08,8,0.596,2292.01,0.4269,0.4113,True
2022-08-24,3,2022,演唱会,2022华晨宇火星演唱会,112062,66831,2082.82,139196943.42,51011430.21,1990866.43,18490152.11,8,0.5964,2082.82,0.3665,0.1328,False
2022-08-25,3,2022,体育赛事,2022中超联赛北京德比,114913,53631,579.38,31072728.78,6887533.34,366465.42,9222764.59,8,0.4667,579.38,0.2217,0.2968,False
2022-08-29,3,2022,体育赛事,中国足协杯决赛,111291,54846,910.03,49911505.38,11487898.52,556389.21,14640075.13,8,0.4928,910.03,0.2302,0.2933,False
2022-08-30,3,2022,商业活动,科技产品首发仪式,25059,13131,1751.11,22993825.41,8001388.68,127233.71,8437170.82,8,0.524,1751.11,0.348,0.3669,False
2022-09-01,3,2022,体育赛事,2022世界斯诺克中国公开赛,110841,59903,389.3,23320237.9,7308278.52,264475.38,4802565.59,9,0.5404,389.3,0.3134,0.2059,False
2022-09-07,3,2022,体育赛事,2022世界斯诺克中国公开赛,110833,53108,394.76,20964914.08,4012568.24,114768.25,5999611.68,9,0.4792,394.76,0.1914,0.2862,False
2022-09-09,3,2022,文化活动,2022世界文化遗产日庆典,38784,21776,764.51,16647969.76,5009630.36,211507.24,2930239.85,9,0.5615,764.51,0.3009,0.176,False
2022-09-09,3,2022,文化活动,2022冰雪文化节,60163,34691,392.66,13621768.06,2792259.45,183719.78,2050932.23,9,0.5766,392.66,0.205,0.1506,False
2022-09-09,3,2022,商业活动,行业峰会论坛,26688,13997,1950.29,27298209.13,12171980.98,140777.64,8892399.53,9,0.5245,1950.29,0.4459,0.3258,False
2022-09-10,3,2022,演唱会,BLACKPINK世界巡演北京站,62872,37748,2302.57,86917412.36,45324091.01,1958625.01,8311391.91,9,0.6004,2302.57,0.5215,0.0956,True
2022-09-10,3,2022,体育赛事,中国足协杯决赛,93701,52378,876.97,45933934.66,12404871.77,367064.61,13592149.65,9,0.559,876.97,0.2701,0.2959,True
2022-09-11,3,2022,演唱会,2022陈奕迅Fear and Dreams,91761,55529,1459.07,81020698.03,36662506.92,1611082.93,11498945.32,9,0.6051,1459.07,0.4525,0.1419,True
2022-09-12,3,2022,体育赛事,2022国际马术大师赛,88007,46811,1038.28,48602925.08,7880412.52,548401.29,7567108.95,9,0.5319,1038.28,0.1621,0.1557,False
2022-09-13,3,2022,演唱会,张杰未LIVE巡演,93529,57727,1182.57,68266218.39,34458116.28,1608671.48,8658251.77,9,0.6172,1182.57,0.5048,0.1268,False
2022-09-13,3,2022,商业活动,2022企业年会盛典,10332,5395,794.61,4286920.95,3519646.62,19611.38,1212181.48,9,0.5222,794.61,0.821,0.2828,False
2022-09-13,3,2022,演唱会,2022林俊杰圣所演唱会,67833,38592,1642.28,63378869.76,21786166.06,1562071.57,7879775.58,9,0.5689,1642.28,0.3437,0.1243,False
2022-09-14,3,2022,展览,2022数字艺术沉浸展,59698,22259,223.03,4964424.77,772119.21,71668.49,1223178.55,9,0.3729,223.03,0.1555,0.2464,False
2022-09-15,3,2022,演唱会,2022邓紫棋启示录巡演,53486,31798,2102.5,66855295.0,27454776.86,996448.43,7418732.86,9,0.5945,2102.5,0.4107,0.111,False
2022-09-16,3,2022,文化活动,2022中秋赏月晚会,39805,17516,522.9,9159116.4,1331634.9,123031.65,1459659.25,9,0.44,522.9,0.1454,0.1594,False
2022-09-19,3,2022,演唱会,2022林俊杰圣所演唱会,64161,35489,1365.58,48463068.62,20677910.03,1190862.4,4218419.28,9,0.5531,1365.58,0.4267,0.087,False
2022-09-25,3,2022,展览,2022数字艺术沉浸展,46748,19880,98.74,1962951.2,160798.33,25974.91,445062.8,9,0.4253,98.74,0.0819,0.2267,True
2022-09-27,3,2022,演唱会,邓紫棋启示录巡演,64005,40602,1407.37,57142036.74,19357763.82,1230956.92,6202526.49,9,0.6344,1407.37,0.3388,0.1085,False
